index,add,coord,id,side,state,cnty,key1,block
1973,"778 FOREST AVE, BRONX, NY, 10456","-73.90581,40.819168",80302007,R,36,5,7700,1010
1974,"1000 TELLER AVE, BRONX, NY, 10456","-73.91469,40.827625",80300495,R,36,5,17300,1000
1975,"333 E 151ST ST, BRONX, NY, 10451","-73.91954,40.81814",80300358,L,36,5,6700,2002
1976,"125 E 181ST ST, BRONX, NY, 10453","-73.90345,40.854877",80300955,L,36,5,23704,2001
1977,"1970 W FARMS RD, BRONX, NY, 10460","-73.88045,40.839336",80302968,R,36,5,6000,1005
1980,"125 E 181ST ST, BRONX, NY, 10453","-73.90345,40.854877",80300955,L,36,5,23704,2001
1981,"413 E 144TH ST, BRONX, NY, 10454","-73.91952,40.81267",80300377,L,36,5,4300,3001
1982,"1300 BOYNTON AVE, BRONX, NY, 10472","-73.87888,40.831444",80303048,R,36,5,5600,1001
1983,"750 CONCOURSE VILLAGE W, BRONX, NY, 10451","-73.923065,40.823627",609079365,R,36,5,6100,2001
1984,"1930 ANDREWS AVE S, BRONX, NY, 10453","-73.913185,40.85468",80299638,R,36,5,24502,2000
1985,"2225 WEBSTER AVE, BRONX, NY, 10457","-73.896225,40.855267",80301112,L,36,5,38302,2001
1986,"650 HOLLYWOOD AVE, BRONX, NY, 10465","-73.81842,40.826527",80307211,R,36,5,15800,1000
1987,"600 SAINT ANNS AVE, BRONX, NY, 10455","-73.91189,40.81615",80300832,R,36,5,7500,1001
1988,"170 BROWN PL, BRONX, NY, 10454","-73.92117,40.806355",80300421,R,36,5,2500,5001
1989,"838 BROOK AVE, BRONX, NY, 10451","-73.91113,40.82156",80300679,R,36,5,7100,1001
1990,"1930 ANDREWS AVE S, BRONX, NY, 10453","-73.913185,40.85468",80299638,R,36,5,24502,2000
1991,"99 TERRACE VIEW AVE, BRONX, NY, 10463","-73.91255,40.87685",59661897,R,36,61,30900,4000
1992,"3170 WEBSTER AVE, BRONX, NY, 10467","-73.875435,40.87247",80299117,R,36,5,42500,5001
1995,"1110 BOSTON RD, BRONX, NY, 10456","-73.90473,40.827427",80301951,R,36,5,13500,1002
1996,"1110 BOSTON RD, BRONX, NY, 10456","-73.90473,40.827427",80301951,R,36,5,13500,1002
1997,"3000 E TREMONT AVE, BRONX, NY, 10461","-73.83728,40.839996",640823388,R,36,5,19400,1006
1998,"388 WILLIS AVE, BRONX, NY, 10454","-73.92033,40.8126",80300376,R,36,5,4100,2000
2000,"240 E 172ND ST, BRONX, NY, 10457","-73.91092,40.840427",80299920,R,36,5,22500,4000
2001,"240 E 172ND ST, BRONX, NY, 10457","-73.91092,40.840427",80299920,R,36,5,22500,4000
2004,"2040 ANTIN PL, BRONX, NY, 10462","-73.86448,40.85187",80304381,R,36,5,22800,1002
2005,"2040 ANTIN PL, BRONX, NY, 10462","-73.86448,40.85187",80304381,R,36,5,22800,1002
2006,"1349 INWOOD AVE, BRONX, NY, 10452","-73.91962,40.839455",80299790,L,36,5,21900,1007
2007,"1500 PELHAM PKWY S, BRONX, NY, 10461","-73.84336,40.857082",640814117,R,36,5,29600,1011
2008,"730 BRYANT AVE, BRONX, NY, 10474","-73.88576,40.815414",80302643,R,36,5,11700,1002
2010,"350 GERARD AVE, BRONX, NY, 10451","-73.93042,40.81598",80312227,R,36,5,6300,2036
2011,"1960 UNIVERSITY AVE, BRONX, NY, 10453","-73.912834,40.852997",80299646,R,36,5,24300,2000
2013,"1980 LAFAYETTE AVE, BRONX, NY, 10473","-73.85703,40.82217",80306056,R,36,5,1600,4000
2014,"2780 RESERVOIR AVE, BRONX, NY, 10468","-73.897964,40.870667",80298578,R,36,5,40900,1006
2015,"500 E FORDHAM RD, BRONX, NY, 10458","-73.888824,40.860268",638875937,R,36,5,38700,1001
2017,"500 E FORDHAM RD, BRONX, NY, 10458","-73.888824,40.860268",638875937,R,36,5,38700,1001
2018,"500 E FORDHAM RD, BRONX, NY, 10458","-73.888824,40.860268",638875937,R,36,5,38700,1001
2019,"500 E FORDHAM RD, BRONX, NY, 10458","-73.888824,40.860268",638875937,R,36,5,38700,1001
2020,"100 W MOSHOLU PKWY S, BRONX, NY, 10468","-73.88603,40.88064",80296662,L,36,5,40900,1001
2021,"2780 RESERVOIR AVE, BRONX, NY, 10468","-73.897964,40.870667",80298578,R,36,5,40900,1006
2022,"1116 SHERIDAN AVE, BRONX, NY, 10456","-73.918,40.831936",80299875,R,36,5,18102,1000
2023,"75 W 205TH ST, BRONX, NY, 10468","-73.89107,40.8776",80296650,R,36,5,40900,1001
2025,"125 E 181ST ST, BRONX, NY, 10453","-73.90345,40.854877",80300955,L,36,5,23704,2001
2026,"885 BOLTON AVE, BRONX, NY, 10473","-73.85969,40.823635",80305072,L,36,5,4200,5002
2027,"250 E 164TH ST, BRONX, NY, 10456","-73.91773,40.828724",80300461,R,36,5,18302,2000
2029,"1980 LAFAYETTE AVE, BRONX, NY, 10473","-73.85703,40.82217",80306056,R,36,5,1600,4000
2030,"250 E 164TH ST, BRONX, NY, 10456","-73.91773,40.828724",80300461,R,36,5,18302,2000
2031,"750 BAYCHESTER AVE, BRONX, NY, 10475","-73.83393,40.873775",609887338,R,36,5,46201,8005
2032,"1116 SHERIDAN AVE, BRONX, NY, 10456","-73.918,40.831936",80299875,R,36,5,18102,1000
2033,"1550 VYSE AVE, BRONX, NY, 10460","-73.88754,40.83411",80301899,R,36,5,15700,1006
2035,"22 MARBLE HILL AVE, BRONX, NY, 10463","-73.910484,40.875122",59661895,R,36,61,30900,2000
2036,"180 W 165TH ST, BRONX, NY, 10452","-73.92946,40.834652",80299342,L,36,5,18900,1000
2038,"1180 TINTON AVE, BRONX, NY, 10456","-73.900665,40.828568",642559055,R,36,5,13500,3001
2039,"885 BOLTON AVE, BRONX, NY, 10473","-73.85969,40.823635",80305072,L,36,5,4200,5002
2040,"192 E 151ST ST, BRONX, NY, 10451","-73.927055,40.82052",80300088,R,36,5,6300,2016
2041,"650 HOLLYWOOD AVE, BRONX, NY, 10465","-73.81842,40.826527",80307211,R,36,5,15800,1000
2042,"2441 WALLACE AVE, BRONX, NY, 10467","-73.86458,40.862083",80303485,L,36,5,33000,4000
2043,"3177 WEBSTER AVE, BRONX, NY, 10467","-73.875496,40.87243",80299117,L,36,5,42500,5000
2045,"510 E 141ST ST, BRONX, NY, 10454","-73.91767,40.80941",80300793,R,36,5,3900,1000
2046,"370 GERARD AVE, BRONX, NY, 10451","-73.93024,40.81643",80312228,R,36,5,6300,2036
2047,"701 SAINT ANNS AVE, BRONX, NY, 10455","-73.91132,40.817524",80300830,L,36,5,7100,2005
2049,"99 TERRACE VIEW AVE, BRONX, NY, 10463","-73.91255,40.87685",59661897,R,36,61,30900,4000
2050,"1551 E 172ND ST, BRONX, NY, 10472","-73.87932,40.831207",80303084,L,36,5,5600,2000
2051,"800 HOME ST, BRONX, NY, 10456","-73.90085,40.827904",80301984,R,36,5,13100,1002
2053,"1684 WHITE PLAINS RD, BRONX, NY, 10462","-73.8655,40.84353",80304609,R,36,5,23800,3003
2054,"800 HOME ST, BRONX, NY, 10456","-73.90085,40.827904",80301984,R,36,5,13100,1002
2055,"4520 MATILDA AVE, BRONX, NY, 10470","-73.85447,40.90135",80297392,R,36,5,41400,1001
2056,"2545 GUNTHER AVE, BRONX, NY, 10469","-73.83607,40.863754",80304100,L,36,5,31000,2001
2057,"118 E 169TH ST, BRONX, NY, 10452","-73.91746,40.836998",640809959,R,36,5,22102,3001
2058,"681 KELLY ST, BRONX, NY, 10455","-73.90204,40.815456",80302200,L,36,5,8300,1001
